Airline,AirlineID,SourceIATA,SourceAirportID,DestinationIATA,DestinationAirportID,Codeshare,Stops,Equipment,SourceCity,DestinationCity
FM,4609,MFM,3121,SHA,3391,,0,738,Macau,Shanghai
FM,4609,MIG,6400,PVG,3406,,0,738,Mianyang,Shanghai
FM,4609,NDG,6413,TAO,3390,,0,737,Qiqihar,Qingdao
FM,4609,NGB,3387,HKG,3077,Y,0,320,Ninbo,Hong Kong
FM,4609,NKG,3388,CAN,3370,,0,738,Nanjing,Guangzhou
FM,4609,NKG,3388,HKG,3077,Y,0,321,Nanjing,Hong Kong
FM,4609,NNG,3373,PVG,3406,,0,738,Nanning,Shanghai
FM,4609,NNG,3373,SHA,3391,,0,738 737,Nanning,Shanghai
FM,4609,PEK,3364,HGH,3386,,0,757,Beijing,Hangzhou
FM,4609,PEK,3364,SHA,3391,,0,738 757,Beijing,Shanghai
FM,4609,PUS,2372,PVG,3406,,0,738 739,Busan,Shanghai
FM,4609,PUS,2372,TAO,3390,Y,0,737,Busan,Qingdao
FM,4609,PVG,3406,AOG,9844,,0,737,Shanghai,Anshan
FM,4609,PVG,3406,BKK,3885,,0,757 738,Shanghai,Bangkok
FM,4609,PVG,3406,CAN,3370,,0,757 738,Shanghai,Guangzhou
FM,4609,PVG,3406,CGO,3375,,0,738,Shanghai,Zhengzhou
FM,4609,PVG,3406,CGQ,4380,,0,738,Shanghai,Changchun
FM,4609,PVG,3406,CTU,3395,,0,738,Shanghai,Chengdu
FM,4609,PVG,3406,DLC,3404,,0,738 737,Shanghai,Dalian
FM,4609,PVG,3406,DYG,6353,,0,738,Shanghai,Dayong
FM,4609,PVG,3406,HAK,4120,,0,738,Shanghai,Haikou
FM,4609,PVG,3406,HKG,3077,,0,330 738,Shanghai,Hong Kong
FM,4609,PVG,3406,HKT,3179,,0,757 738,Shanghai,Phuket
FM,4609,PVG,3406,HRB,3400,,0,738,Shanghai,Harbin
FM,4609,PVG,3406,ICN,3930,,0,738,Shanghai,Seoul
FM,4609,PVG,3406,INC,4085,,0,738,Shanghai,
FM,4609,PVG,3406,JNZ,6412,,0,737,Shanghai,Jinzhou
FM,4609,PVG,3406,KIX,3992,,0,321 738,Shanghai,Osaka
FM,4609,PVG,3406,KWE,3394,,0,738 737,Shanghai,Guiyang
FM,4609,PVG,3406,KWL,3372,,0,757 738,Shanghai,Guilin
FM,4609,PVG,3406,MFM,3121,Y,0,321,Shanghai,Macau
FM,4609,PVG,3406,MIG,6400,,0,738,Shanghai,Mianyang
FM,4609,PVG,3406,NNG,3373,,0,738,Shanghai,Nanning
FM,4609,PVG,3406,PUS,2372,,0,738 739,Shanghai,Busan
FM,4609,PVG,3406,SHE,4144,,0,737 738,Shanghai,Shenyang
FM,4609,PVG,3406,SHP,6429,,0,737,Shanghai,Qinhuangdao
FM,4609,PVG,3406,SWA,4302,,0,738,Shanghai,Shantou
FM,4609,PVG,3406,SYX,4030,,0,757,Shanghai,Sanya
FM,4609,PVG,3406,TOY,2324,,0,738,Shanghai,Toyama
FM,4609,PVG,3406,TSA,2275,,0,738,Shanghai,Taipei
FM,4609,PVG,3406,TSN,3368,,0,738,Shanghai,Tianjin
FM,4609,PVG,3406,TVS,8858,,0,738,Shanghai,
FM,4609,PVG,3406,WUH,3376,,0,738,Shanghai,Wuhan
FM,4609,PVG,3406,WXN,6403,,0,737,Shanghai,Wanxian
FM,4609,PVG,3406,XIY,3379,,0,738 737,Shanghai,Xi'an
FM,4609,PVG,3406,XMN,3383,,0,738,Shanghai,Xiamen
FM,4609,PVG,3406,YCU,6430,,0,738,Shanghai,Yuncheng
FM,4609,PVG,3406,ZHA,6357,,0,737,Shanghai,Zhanjiang
FM,4609,PVG,3406,ZUH,6355,,0,738,Shanghai,Zhuhai
FM,4609,SHA,3391,BAV,6346,,0,738 737,Shanghai,Baotou
FM,4609,SHA,3391,CAN,3370,,0,333 738 757,Shanghai,Guangzhou
FM,4609,SHA,3391,CGO,3375,,0,738,Shanghai,Zhengzhou
FM,4609,SHA,3391,CKG,3393,,0,738 737,Shanghai,Chongqing
FM,4609,SHA,3391,CSX,3371,,0,738 737,Shanghai,Changcha
FM,4609,SHA,3391,CTU,3395,,0,757 737 738,Shanghai,Chengdu
FM,4609,SHA,3391,FOC,3385,,0,738,Shanghai,Fuzhou
FM,4609,SHA,3391,FUG,7503,,0,737,Shanghai,Fuyang
FM,4609,SHA,3391,GMP,2378,,0,333,Shanghai,Seoul
FM,4609,SHA,3391,HET,6345,,0,738,Shanghai,Hohhot
FM,4609,SHA,3391,HKG,3077,,0,333,Shanghai,Hong Kong
FM,4609,SHA,3391,HND,2359,,0,333,Shanghai,Tokyo
FM,4609,SHA,3391,JGS,6428,,0,738,Shanghai,Jian
FM,4609,SHA,3391,JNG,6944,,0,737,Shanghai,Jining
FM,4609,SHA,3391,KHN,3384,,0,738,Shanghai,Nanchang
FM,4609,SHA,3391,KMG,3382,,0,737,Shanghai,Kunming
FM,4609,SHA,3391,KWE,3394,,0,738,Shanghai,Guiyang
FM,4609,SHA,3391,KWL,3372,,0,737,Shanghai,Guilin
FM,4609,SHA,3391,LHW,3378,,0,738,Shanghai,Lanzhou
FM,4609,SHA,3391,LYG,6383,,0,738 737,Shanghai,Lianyungang
FM,4609,SHA,3391,LYI,6385,,0,737,Shanghai,Linyi
FM,4609,SHA,3391,MFM,3121,,0,738,Shanghai,Macau
FM,4609,SHA,3391,NNG,3373,,0,738 737,Shanghai,Nanning
FM,4609,SHA,3391,PEK,3364,,0,757 738,Shanghai,Beijing
FM,4609,SHA,3391,SHE,4144,,0,738,Shanghai,Shenyang
FM,4609,SHA,3391,SJW,6347,,0,738 737,Shanghai,Shijiazhuang
FM,4609,SHA,3391,SWA,4302,,0,738,Shanghai,Shantou
FM,4609,SHA,3391,SZX,3374,,0,333 738,Shanghai,Shenzhen
FM,4609,SHA,3391,TAO,3390,,0,737,Shanghai,Qingdao
FM,4609,SHA,3391,TSA,2275,,0,333,Shanghai,Taipei
FM,4609,SHA,3391,TSN,3368,,0,738 737,Shanghai,Tianjin
FM,4609,SHA,3391,TXN,6387,,0,737,Shanghai,Huangshan
FM,4609,SHA,3391,TYN,3369,,0,738,Shanghai,Taiyuan
FM,4609,SHA,3391,URC,3399,,0,738,Shanghai,Urumqi
FM,4609,SHA,3391,WNZ,6392,,0,737,Shanghai,Wenzhou
FM,4609,SHA,3391,WUH,3376,,0,738,Shanghai,Wuhan
FM,4609,SHA,3391,XIY,3379,,0,737,Shanghai,Xi'an
FM,4609,SHA,3391,XMN,3383,,0,737 757 738,Shanghai,Xiamen
FM,4609,SHA,3391,YIH,6361,,0,737,Shanghai,Yichang
FM,4609,SHA,3391,YNT,3392,,0,737,Shanghai,Yantai
FM,4609,SHE,4144,PVG,3406,,0,737 738,Shenyang,Shanghai
FM,4609,SHE,4144,SHA,3391,,0,738,Shenyang,Shanghai
FM,4609,SHP,6429,PVG,3406,,0,737,Qinhuangdao,Shanghai
FM,4609,SJW,6347,SHA,3391,,0,738 737,Shijiazhuang,Shanghai
FM,4609,SWA,4302,SHA,3391,,0,738,Shantou,Shanghai
FM,4609,SYX,4030,PVG,3406,,0,757,Sanya,Shanghai
FM,4609,SZX,3374,SHA,3391,,0,333 738,Shenzhen,Shanghai
FM,4609,TAO,3390,DDG,6433,,0,737,Qingdao,Dandong
FM,4609,TAO,3390,JMU,6411,,0,737,Qingdao,Jiamusi
FM,4609,TAO,3390,JXA,8417,,0,737,Qingdao,Jixi
FM,4609,TAO,3390,NDG,6413,,0,737,Qingdao,Qiqihar
FM,4609,TAO,3390,PUS,2372,Y,0,737,Qingdao,Busan
FM,4609,TAO,3390,SHA,3391,,0,737,Qingdao,Shanghai
FM,4609,TOY,2324,PVG,3406,,0,738,Toyama,Shanghai
FM,4609,TSA,2275,PVG,3406,,0,738,Taipei,Shanghai
FM,4609,TSA,2275,SHA,3391,,0,333,Taipei,Shanghai
FM,4609,TSN,3368,PVG,3406,,0,738,Tianjin,Shanghai
FM,4609,TSN,3368,SHA,3391,,0,738 737,Tianjin,Shanghai
FM,4609,TVS,8858,PVG,3406,,0,738,,Shanghai
FM,4609,TXN,6387,CKG,3393,,0,737,Huangshan,Chongqing
FM,4609,TXN,6387,CTU,3395,,0,737,Huangshan,Chengdu
FM,4609,TXN,6387,SHA,3391,,0,737,Huangshan,Shanghai
FM,4609,TYN,3369,SHA,3391,,0,738,Taiyuan,Shanghai
FM,4609,URC,3399,HTN,3398,,0,738,Urumqi,Hotan
FM,4609,URC,3399,SHA,3391,,0,738,Urumqi,Shanghai
FM,4609,WNZ,6392,CAN,3370,,0,738,Wenzhou,Guangzhou
FM,4609,WNZ,6392,SHA,3391,,0,737,Wenzhou,Shanghai
FM,4609,WUH,3376,PVG,3406,,0,738,Wuhan,Shanghai
FM,4609,WUH,3376,SHA,3391,,0,738,Wuhan,Shanghai
FM,4609,WXN,6403,PVG,3406,,0,737,Wanxian,Shanghai
FM,4609,XIY,3379,DSN,6434,,0,737,Xi'an,Dongsheng
FM,4609,XIY,3379,PVG,3406,,0,738 737,Xi'an,Shanghai
FM,4609,XIY,3379,SHA,3391,,0,737,Xi'an,Shanghai
FM,4609,XMN,3383,CAN,3370,,0,738,Xiamen,Guangzhou
FM,4609,XMN,3383,PVG,3406,,0,738,Xiamen,Shanghai
FM,4609,XMN,3383,SHA,3391,,0,737 757 738,Xiamen,Shanghai
FM,4609,YCU,6430,PVG,3406,,0,738,Yuncheng,Shanghai
FM,4609,YIH,6361,SHA,3391,,0,737,Yichang,Shanghai
FM,4609,YNT,3392,SHA,3391,,0,737,Yantai,Shanghai
FM,4609,ZHA,6357,PVG,3406,,0,737,Zhanjiang,Shanghai
FM,4609,ZUH,6355,PVG,3406,,0,738,Zhuhai,Shanghai
FO,476,AAY,3979,SAH,3980,,0,CR7,Al Ghaidah Intl,Sanaa
FO,476,ADE,3977,AHB,2059,,0,CR7,Aden,Abha
FO,476,ADE,3977,DMM,2064,,0,CR7,Aden,Dammam
FO,476,ADE,3977,GXF,5954,,0,CR7,Aden,Sayun Intl
FO,476,ADE,3977,MGQ,5687,,0,CR7,Aden,Mogadishu
FO,476,ADE,3977,RIY,3974,,0,CR7,Aden,Mukalla
FO,476,ADE,3977,SAH,3980,,0,CR7,Aden,Sanaa
FO,476,ADE,3977,SHJ,2191,,0,CR7,Aden,Sharjah
FO,476,AHB,2059,ADE,3977,,0,CR7,Abha,Aden
FO,476,AHB,2059,SAH,3980,,0,CR7,Abha,Sanaa
FO,476,AXK,3978,SAH,3980,,0,CR7,Ataq,Sanaa
FO,476,DMM,2064,ADE,3977,,0,CR7,Dammam,Aden
FO,476,DMM,2064,TAI,3975,,0,CR7,Dammam,Taiz
FO,476,GXF,5954,ADE,3977,,0,CR7,Sayun Intl,Aden
FO,476,GXF,5954,SAH,3980,,0,CR7,Sayun Intl,Sanaa
FO,476,HOD,3976,SAH,3980,,0,CR7,Hodeidah,Sanaa
FO,476,JIB,4119,SAH,3980,,0,CR7,Djibouti,Sanaa
FO,476,JIB,4119,TAI,3975,,0,CR7,Djibouti,Taiz
FO,476,RIY,3974,ADE,3977,,0,CR7,Mukalla,Aden
FO,476,RIY,3974,SAH,3980,,0,CR7,Mukalla,Sanaa
FO,476,RIY,3974,SCT,3984,,0,CR7,Mukalla,Socotra
FO,476,RIY,3974,SHJ,2191,,0,CR7,Mukalla,Sharjah
FO,476,SAH,3980,AAY,3979,,0,CR7,Sanaa,Al Ghaidah Intl
FO,476,SAH,3980,ADE,3977,,0,CR7,Sanaa,Aden
FO,476,SAH,3980,AXK,3978,,0,CR7,Sanaa,Ataq
FO,476,SAH,3980,GXF,5954,,0,CR7,Sanaa,Sayun Intl
FO,476,SAH,3980,HOD,3976,,0,CR7,Sanaa,Hodeidah
FO,476,SAH,3980,RIY,3974,,0,CR7,Sanaa,Mukalla
FO,476,SAH,3980,TAI,3975,,0,CR7,Sanaa,Taiz
FO,476,SCT,3984,RIY,3974,,0,CR7,Socotra,Mukalla
FO,476,SHJ,2191,ADE,3977,,0,CR7,Sharjah,Aden
FO,476,TAI,3975,DMM,2064,,0,CR7,Taiz,Dammam
FO,476,TAI,3975,JIB,4119,,0,CR7,Taiz,Djibouti
FO,476,TAI,3975,SAH,3980,,0,CR7,Taiz,Sanaa
FR,4296,AAR,607,AGP,1230,,0,738,Aarhus,Malaga
FR,4296,AAR,607,PMI,3998,,0,738,Aarhus,Palma de Mallorca
FR,4296,AAR,607,STN,548,,0,738,Aarhus,London
FR,4296,ACE,1055,BCN,1218,,0,738,Arrecife,Barcelona
FR,4296,ACE,1055,BGY,1525,,0,738,Arrecife,Bergamo
FR,4296,ACE,1055,BHX,469,,0,738,Arrecife,Birmingham
FR,4296,ACE,1055,BLQ,1538,,0,738,Arrecife,Bologna
FR,4296,ACE,1055,BOH,494,,0,738,Arrecife,Bournemouth
FR,4296,ACE,1055,BRS,490,,0,738,Arrecife,Bristol
FR,4296,ACE,1055,BVA,1367,,0,738,Arrecife,Beauvais
FR,4296,ACE,1055,CRL,304,,0,738,Arrecife,Charleroi
FR,4296,ACE,1055,DUB,599,,0,738,Arrecife,Dublin
FR,4296,ACE,1055,EDI,535,,0,738,Arrecife,Edinburgh
FR,4296,ACE,1055,EIN,585,,0,738,Arrecife,Eindhoven
FR,4296,ACE,1055,EMA,523,,0,738,Arrecife,East Midlands
FR,4296,ACE,1055,FKB,4166,,0,738,Arrecife,Karlsruhe/Baden-Baden
FR,4296,ACE,1055,HHN,355,,0,738,Arrecife,Hahn
FR,4296,ACE,1055,LBA,517,,0,738,Arrecife,Leeds
FR,4296,ACE,1055,LPL,491,,0,738,Arrecife,Liverpool
FR,4296,ACE,1055,LTN,492,,0,738,Arrecife,London
FR,4296,ACE,1055,MAD,1229,,0,738,Arrecife,Madrid
FR,4296,ACE,1055,MAN,478,,0,738,Arrecife,Manchester
FR,4296,ACE,1055,NOC,600,,0,738,Arrecife,Connaught
FR,4296,ACE,1055,NRN,4198,,0,738,Arrecife,Weeze
FR,4296,ACE,1055,ORK,596,,0,738,Arrecife,Cork
FR,4296,ACE,1055,PIK,537,,0,738,Arrecife,Prestwick
FR,4296,ACE,1055,SCQ,1243,,0,738,Arrecife,Santiago
FR,4296,ACE,1055,SDR,1251,,0,738,Arrecife,Santander
FR,4296,ACE,1055,SNN,603,,0,738,Arrecife,Shannon
FR,4296,ACE,1055,STN,548,,0,738,Arrecife,London
FR,4296,ACE,1055,SVQ,1253,,0,738,Arrecife,Sevilla
FR,4296,ACE,1055,ZAZ,1252,,0,738,Arrecife,Zaragoza
FR,4296,AGA,1064,CRL,304,,0,738,Agadir,Charleroi
FR,4296,AGA,1064,MRS,1353,,0,738,Agadir,Marseille
FR,4296,AGP,1230,AAR,607,,0,738,Malaga,Aarhus
FR,4296,AGP,1230,BCN,1218,,0,738,Malaga,Barcelona
FR,4296,AGP,1230,BGY,1525,,0,738,Malaga,Bergamo
FR,4296,AGP,1230,BHX,469,,0,738,Malaga,Birmingham
FR,4296,AGP,1230,BLL,608,,0,738,Malaga,Billund
FR,4296,AGP,1230,BLQ,1538,,0,738,Malaga,Bologna
FR,4296,AGP,1230,BOH,494,,0,738,Malaga,Bournemouth
FR,4296,AGP,1230,BRE,353,,0,738,Malaga,Bremen
FR,4296,AGP,1230,BRS,490,,0,738,Malaga,Bristol
FR,4296,AGP,1230,BRU,302,,0,738,Malaga,Brussels
FR,4296,AGP,1230,BTS,1745,,0,738,Malaga,Bratislava
FR,4296,AGP,1230,BVA,1367,,0,738,Malaga,Beauvais
FR,4296,AGP,1230,CGN,344,,0,738,Malaga,Cologne
FR,4296,AGP,1230,CIA,1553,,0,738,Malaga,Rome
FR,4296,AGP,1230,CRL,304,,0,738,Malaga,Charleroi
FR,4296,AGP,1230,DTM,373,,0,738,Malaga,Dortmund
FR,4296,AGP,1230,DUB,599,,0,738,Malaga,Dublin
FR,4296,AGP,1230,EDI,535,,0,738,Malaga,Edinburgh
FR,4296,AGP,1230,EIN,585,,0,738,Malaga,Eindhoven
FR,4296,AGP,1230,EMA,523,,0,738,Malaga,East Midlands
FR,4296,AGP,1230,FKB,4166,,0,738,Malaga,Karlsruhe/Baden-Baden
FR,4296,AGP,1230,FMM,3986,,0,738,Malaga,Memmingen
FR,4296,AGP,1230,FMO,341,,0,738,Malaga,Munster
FR,4296,AGP,1230,GSE,691,,0,738,Malaga,Gothenborg
FR,4296,AGP,1230,HAU,645,,0,738,Malaga,Haugesund
FR,4296,AGP,1230,HHN,355,,0,738,Malaga,Hahn
FR,4296,AGP,1230,IBZ,1225,,0,738,Malaga,Ibiza
FR,4296,AGP,1230,KRK,669,,0,738,Malaga,Krakow
FR,4296,AGP,1230,LBA,517,,0,738,Malaga,Leeds
FR,4296,AGP,1230,LPL,491,,0,738,Malaga,Liverpool
FR,4296,AGP,1230,MAN,478,,0,738,Malaga,Manchester
FR,4296,AGP,1230,MMX,708,,0,738,Malaga,Malmoe
FR,4296,AGP,1230,MRS,1353,,0,738,Malaga,Marseille
FR,4296,AGP,1230,NOC,600,,0,738,Malaga,Connaught
FR,4296,AGP,1230,NRN,4198,,0,738,Malaga,Weeze
FR,4296,AGP,1230,NUE,347,,0,738,Malaga,Nuernberg
FR,4296,AGP,1230,NYO,699,,0,738,Malaga,Stockholm
FR,4296,AGP,1230,ORK,596,,0,738,Malaga,Cork
FR,4296,AGP,1230,PIK,537,,0,738,Malaga,Prestwick
FR,4296,AGP,1230,PMI,3998,,0,738,Malaga,Palma de Mallorca
FR,4296,AGP,1230,RYG,657,,0,738,Malaga,Rygge
FR,4296,AGP,1230,SCQ,1243,,0,738,Malaga,Santiago
FR,4296,AGP,1230,SDR,1251,,0,738,Malaga,Santander
FR,4296,AGP,1230,SNN,603,,0,738,Malaga,Shannon
FR,4296,AGP,1230,STN,548,,0,738,Malaga,London
FR,4296,AGP,1230,TMP,458,,0,738,Malaga,Tampere
FR,4296,AGP,1230,TRF,664,,0,738,Malaga,Sandefjord
FR,4296,AGP,1230,TSF,1539,,0,738,Malaga,Treviso
FR,4296,AGP,1230,VST,733,,0,738,Malaga,Vasteras
FR,4296,AGP,1230,WRO,680,,0,738,Malaga,Wroclaw
FR,4296,AHO,1517,AOI,4309,,0,738,Alghero,Ancona
FR,4296,AHO,1517,BGY,1525,,0,738,Alghero,Bergamo
FR,4296,AHO,1517,BLL,608,,0,738,Alghero,Billund
FR,4296,AHO,1517,BLQ,1538,,0,738,Alghero,Bologna
FR,4296,AHO,1517,BTS,1745,,0,738,Alghero,Bratislava
FR,4296,AHO,1517,BVA,1367,,0,738,Alghero,Beauvais
FR,4296,AHO,1517,CIA,1553,,0,738,Alghero,Rome
FR,4296,AHO,1517,CRL,304,,0,738,Alghero,Charleroi
FR,4296,AHO,1517,CUF,1534,,0,738,Alghero,Cuneo
FR,4296,AHO,1517,DTM,373,,0,738,Alghero,Dortmund
FR,4296,AHO,1517,DUB,599,,0,738,Alghero,Dublin
FR,4296,AHO,1517,EIN,585,,0,738,Alghero,Eindhoven
FR,4296,AHO,1517,FMM,3986,,0,738,Alghero,Memmingen
FR,4296,AHO,1517,GRO,1222,,0,738,Alghero,Gerona
FR,4296,AHO,1517,GSE,691,,0,738,Alghero,Gothenborg
FR,4296,AHO,1517,HHN,355,,0,738,Alghero,Hahn
FR,4296,AHO,1517,LTN,492,,0,738,Alghero,London
FR,4296,AHO,1517,MAD,1229,,0,738,Alghero,Madrid
FR,4296,AHO,1517,NRN,4198,,0,738,Alghero,Weeze
FR,4296,AHO,1517,NYO,699,,0,738,Alghero,Stockholm
FR,4296,AHO,1517,PMF,1531,,0,738,Alghero,Parma
FR,4296,AHO,1517,PSA,1562,,0,738,Alghero,Pisa
FR,4296,AHO,1517,STN,548,,0,738,Alghero,London
FR,4296,AHO,1517,TRF,664,,0,738,Alghero,Sandefjord
FR,4296,AHO,1517,TRS,1545,,0,738,Alghero,Ronchi De Legionari
FR,4296,AHO,1517,TSF,1539,,0,738,Alghero,Treviso
FR,4296,ALC,1212,BGY,1525,,0,738,Alicante,Bergamo
FR,4296,ALC,1212,BHX,469,,0,738,Alicante,Birmingham
FR,4296,ALC,1212,BLL,608,,0,738,Alicante,Billund
FR,4296,ALC,1212,BLQ,1538,,0,738,Alicante,Bologna
FR,4296,ALC,1212,BOH,494,,0,738,Alicante,Bournemouth
FR,4296,ALC,1212,BRE,353,,0,738,Alicante,Bremen
FR,4296,ALC,1212,BRS,490,,0,738,Alicante,Bristol
FR,4296,ALC,1212,BRU,302,,0,738,Alicante,Brussels
FR,4296,ALC,1212,BVA,1367,,0,738,Alicante,Beauvais
FR,4296,ALC,1212,CRL,304,,0,738,Alicante,Charleroi
FR,4296,ALC,1212,DUB,599,,0,738,Alicante,Dublin
FR,4296,ALC,1212,EDI,535,,0,738,Alicante,Edinburgh
FR,4296,ALC,1212,EIN,585,,0,738,Alicante,Eindhoven
FR,4296,ALC,1212,EMA,523,,0,738,Alicante,East Midlands
FR,4296,ALC,1212,FKB,4166,,0,738,Alicante,Karlsruhe/Baden-Baden
FR,4296,ALC,1212,FMM,3986,,0,738,Alicante,Memmingen
FR,4296,ALC,1212,GSE,691,,0,738,Alicante,Gothenborg
FR,4296,ALC,1212,HAU,645,,0,738,Alicante,Haugesund
FR,4296,ALC,1212,HHN,355,,0,738,Alicante,Hahn
FR,4296,ALC,1212,KIR,601,,0,738,Alicante,Kerry
FR,4296,ALC,1212,KRK,669,,0,738,Alicante,Krakow
FR,4296,ALC,1212,KTW,671,,0,738,Alicante,Katowice
FR,4296,ALC,1212,KUN,3956,,0,738,Alicante,Kaunas
FR,4296,ALC,1212,LBA,517,,0,738,Alicante,Leeds
FR,4296,ALC,1212,LPL,491,,0,738,Alicante,Liverpool
FR,4296,ALC,1212,MAN,478,,0,738,Alicante,Manchester
FR,4296,ALC,1212,MST,582,,0,738,Alicante,Maastricht
FR,4296,ALC,1212,NOC,600,,0,738,Alicante,Connaught
FR,4296,ALC,1212,NRN,4198,,0,738,Alicante,Weeze
FR,4296,ALC,1212,NUE,347,,0,738,Alicante,Nuernberg
FR,4296,ALC,1212,NYO,699,,0,738,Alicante,Stockholm
FR,4296,ALC,1212,PIK,537,,0,738,Alicante,Prestwick
FR,4296,ALC,1212,RYG,657,,0,738,Alicante,Rygge
FR,4296,ALC,1212,SCQ,1243,,0,738,Alicante,Santiago
FR,4296,ALC,1212,SNN,603,,0,738,Alicante,Shannon
FR,4296,ALC,1212,STN,548,,0,738,Alicante,London
FR,4296,ALC,1212,TMP,458,,0,738,Alicante,Tampere
FR,4296,ALC,1212,TRF,664,,0,738,Alicante,Sandefjord
FR,4296,ALC,1212,VST,733,,0,738,Alicante,Vasteras
FR,4296,ALC,1212,VXO,711,,0,738,Alicante,Vaxjo
FR,4296,ALC,1212,WMI,8414,,0,738,Alicante,Warsaw
FR,4296,ALC,1212,WRO,680,,0,738,Alicante,Wroclaw
FR,4296,AOI,4309,AHO,1517,,0,738,Ancona,Alghero
FR,4296,AOI,4309,CRL,304,,0,738,Ancona,Charleroi
FR,4296,AOI,4309,NRN,4198,,0,738,Ancona,Weeze
FR,4296,AOI,4309,STN,548,,0,738,Ancona,London
FR,4296,AOI,4309,TPS,1515,,0,738,Ancona,Trapani
FR,4296,ATH,3941,BGY,1525,,0,738,Athens,Bergamo
FR,4296,ATH,3941,CHQ,1474,,0,738,Athens,Chania
FR,4296,ATH,3941,PFO,1198,,0,738,Athens,Paphos
FR,4296,ATH,3941,RHO,1472,,0,738,Athens,Rhodos
FR,4296,ATH,3941,SKG,1486,,0,738,Athens,Thessaloniki
FR,4296,ATH,3941,STN,548,,0,738,Athens,London
FR,4296,BCN,1218,ACE,1055,,0,738,Barcelona,Arrecife
FR,4296,BCN,1218,AGP,1230,,0,738,Barcelona,Malaga
FR,4296,BCN,1218,BGY,1525,,0,738,Barcelona,Bergamo
FR,4296,BCN,1218,BHX,469,,0,738,Barcelona,Birmingham
FR,4296,BCN,1218,BLQ,1538,,0,738,Barcelona,Bologna
FR,4296,BCN,1218,BRU,302,,0,738,Barcelona,Brussels
FR,4296,BCN,1218,BUD,1489,,0,738,Barcelona,Budapest
FR,4296,BCN,1218,BVA,1367,,0,738,Barcelona,Beauvais
FR,4296,BCN,1218,CIA,1553,,0,738,Barcelona,Rome
FR,4296,BCN,1218,CRL,304,,0,738,Barcelona,Charleroi
FR,4296,BCN,1218,DUB,599,,0,738,Barcelona,Dublin
FR,4296,BCN,1218,EDI,535,,0,738,Barcelona,Edinburgh
FR,4296,BCN,1218,EMA,523,,0,738,Barcelona,East Midlands
FR,4296,BCN,1218,FCO,1555,,0,738,Barcelona,Rome
FR,4296,BCN,1218,FEZ,1066,,0,738,Barcelona,Fes
FR,4296,BCN,1218,FUE,1051,,0,738,Barcelona,Fuerteventura
FR,4296,BCN,1218,IBZ,1225,,0,738,Barcelona,Ibiza
FR,4296,BCN,1218,LPA,1054,,0,738,Barcelona,Gran Canaria
FR,4296,BCN,1218,LPL,491,,0,738,Barcelona,Liverpool
FR,4296,BCN,1218,MAH,1231,,0,738,Barcelona,Menorca
FR,4296,BCN,1218,MAN,478,,0,738,Barcelona,Manchester
FR,4296,BCN,1218,NDR,5673,,0,738,Barcelona,El Aroui
FR,4296,BCN,1218,NYO,699,,0,738,Barcelona,Stockholm
FR,4296,BCN,1218,OPO,1636,,0,738,Barcelona,Porto
FR,4296,BCN,1218,PIK,537,,0,738,Barcelona,Prestwick
FR,4296,BCN,1218,PMI,3998,,0,738,Barcelona,Palma de Mallorca
FR,4296,BCN,1218,RYG,657,,0,738,Barcelona,Rygge
FR,4296,BCN,1218,SCQ,1243,,0,738,Barcelona,Santiago
FR,4296,BCN,1218,SDR,1251,,0,738,Barcelona,Santander
FR,4296,BCN,1218,STN,548,,0,738,Barcelona,London
FR,4296,BCN,1218,SVQ,1253,,0,738,Barcelona,Sevilla
FR,4296,BCN,1218,TFN,1057,,0,738,Barcelona,Tenerife
FR,4296,BCN,1218,TFS,1056,,0,738,Barcelona,Tenerife
FR,4296,BCN,1218,TRN,1526,,0,738,Barcelona,Torino
FR,4296,BCN,1218,TSF,1539,,0,738,Barcelona,Treviso
FR,4296,BCN,1218,VLL,1247,,0,738,Barcelona,Valladolid
FR,4296,BCN,1218,VNO,3959,,0,738,Barcelona,Vilnius
FR,4296,BCN,1218,WMI,8414,,0,738,Barcelona,Warsaw
FR,4296,BCN,1218,XRY,1226,,0,738,Barcelona,Jerez
FR,4296,BDS,1506,BGY,1525,,0,738,Brindisi,Bergamo
FR,4296,BDS,1506,BLQ,1538,,0,738,Brindisi,Bologna
FR,4296,BDS,1506,BVA,1367,,0,738,Brindisi,Beauvais
FR,4296,BDS,1506,CIA,1553,,0,738,Brindisi,Rome
FR,4296,BDS,1506,CRL,304,,0,738,Brindisi,Charleroi
FR,4296,BDS,1506,EIN,585,,0,738,Brindisi,Eindhoven
FR,4296,BDS,1506,GRO,1222,,0,738,Brindisi,Gerona
FR,4296,BDS,1506,PSA,1562,,0,738,Brindisi,Pisa
FR,4296,BDS,1506,STN,548,,0,738,Brindisi,London
FR,4296,BDS,1506,TRN,1526,,0,738,Brindisi,Torino
FR,4296,BDS,1506,TSF,1539,,0,738,Brindisi,Treviso
FR,4296,BES,1403,MRS,1353,,0,738,Brest,Marseille
FR,4296,BGY,1525,ACE,1055,,0,738,Bergamo,Arrecife
FR,4296,BGY,1525,AGP,1230,,0,738,Bergamo,Malaga
FR,4296,BGY,1525,AHO,1517,,0,738,Bergamo,Alghero
FR,4296,BGY,1525,ALC,1212,,0,738,Bergamo,Alicante
FR,4296,BGY,1525,ATH,3941,,0,738,Bergamo,Athens
